resourceId	address	city	country	postalCode	state	use
83e7b106-9449-47b3-9bae-c29c7b9903cd	Aerodrome Rd, Mutare, ZW	Aerodrome Rd		ZW	Mutare	
3d4be865-fda0-427e-b20c-faad267665ed	Matanda, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
0fd7e8d5-a5cd-4d19-8474-c022bd932f93	Rowa, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
eb58791d-39c7-4c5d-aecb-639cec6d7d75	Geraldine Rd, Geraldine Rd, ZW			ZW	Geraldine Rd	work
f1ecec32-fef3-43b8-8ae6-1aaea5682aa8	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
ea547b8e-2a99-43a3-8dd7-566d6a7d9a0c	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
04a6d205-1ddc-46b0-bd95-19a45421aaf1	Matanda, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
3b8285b9-3145-4012-ae09-80a64abf4ebc	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
db80c745-731d-40c8-99c8-3f598f07267b	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
eec26b2b-4b41-425b-8de0-c6f8bca2d458	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
f1470f2c-8462-4869-8012-7081ff09067b	Pounsley, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
f57aad12-380b-407d-9225-361f1dfac5f7	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
281aed26-69ee-47f6-8c61-e0c74f60849e	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
bcabfb2d-4214-4fca-89c6-fada081076c3	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
ab5f6985-9e98-4d2f-8b58-4db7d60a1ea0	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
05a449c2-24f9-4829-b54a-b48bad5093a0	Penalonga, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
c0aacd6a-d73f-445c-8e68-125b8059fcb4	Irene, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
085de82a-0fba-4868-885b-e365e89c89cd	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
515b2519-adf7-4ce2-905d-7de8c7a4eddf	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
0772d674-2271-483c-8988-895f2a8f3a93	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	work
c120f392-4caf-4531-80e6-3b0e25b466c2	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	work
ac081a3b-9a7f-4f4b-86a2-d40374242385	Nyamkoho Twp, Mudzi, Mashonaland East Province, ZW	Mudzi		ZW	Mashonaland East Province	
f9a21b27-e715-49d1-944a-5257327e091c	Nyamkoho Twp, Mudzi, Mashonaland East Province, ZW	Mudzi		ZW	Mashonaland East Province	
0820bd82-901c-4907-8e29-755e65f45443	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	
5fcf8793-42d1-4008-aa26-540bcc399c64	Mwenezi, Masvingo Province, ZW	Mwenezi		ZW	Masvingo Province	
a502f89b-d2a7-4e19-8c4b-d379b3eebb62	Nyadire, Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	work
d4041541-b947-4232-b59e-d7fc79d891a6	Mwenezi, Masvingo Province, ZW	Mwenezi		ZW	Masvingo Province	
c0023eb7-7db3-4ea7-88db-30768b6aa061	Neshuro, Chivi, Masvingo Province, ZW	Chivi		ZW	Masvingo Province	
5e54d028-3d4b-46a6-8a3d-c2d2328f74a9	Mwenezi, Masvingo Province, ZW	Mwenezi		ZW	Masvingo Province	work
282d16eb-6308-4b95-9a52-97989674a498	Mwenezi, Masvingo Province, ZW	Mwenezi		ZW	Masvingo Province	
1954f306-2e79-4187-b44d-6720b18eb7ca	Dagamella, Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	work
09ecb7a4-e417-4207-a319-38e08c84dd17	Mabaye, Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	work
62498fce-2ac8-4b18-9e46-296dd8ab7346	Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	
47d38151-cf9c-41af-b79b-009772b29f4f	Mazowe, Mashonaland Central Province, ZW	Mazowe		ZW	Mashonaland Central Province	work
d8d4c5f4-0538-46c4-a1f2-622627d36003	Concession Glendale Road, Concession Glendale Road, ZW			ZW	Concession Glendale Road	
e818c039-45c7-4c49-b5ee-6bd4c73d3cb4	Mazowe, Mashonaland Central Province, ZW	Mazowe		ZW	Mashonaland Central Province	work
77de81ba-a98e-4a0e-bfde-a9cab765bc05	Glendale, Mazowe, Mashonaland Central Province, ZW	Mazowe		ZW	Mashonaland Central Province	
b32d8286-b128-45cb-a46b-8fa0b26b1c32	Glendale, Mazowe, Mashonaland Central Province, ZW	Mazowe		ZW	Mashonaland Central Province	work
74a4ff40-7071-4d56-88ef-146b84770a96	Mazowe, Mashonaland Central Province, ZW	Mazowe		ZW	Mashonaland Central Province	
c5ccc48d-1643-4af2-9b9d-294ddab9f6b9	Mwenezi, Midlands Province, ZW	Mwenezi		ZW	Midlands Province	work
e6b5d940-533f-4518-a7d7-0fc5ec771e97	Ingesi, Chivi, Midlands Province, ZW	Chivi		ZW	Midlands Province	
d55869ef-2f35-4ae3-9466-6ab6ca4bc12a	Mataga Growth Point, Mberengwa, Midlands Province, ZW	Mberengwa		ZW	Midlands Province	work
f630153b-15aa-47cf-bb84-d7e09ccc04f6	Mnene, Mberengwa, Midlands Province, ZW	Mberengwa		ZW	Midlands Province	
1ca1daa7-1e66-4df2-9260-4620e4de0e9f	Ingesi, Chivi, Midlands Province, ZW	Chivi		ZW	Midlands Province	
243a48e7-92fc-4a34-bbaf-5ff35ca5592a	Ngungubane, Chivi, Masvingo Province, ZW	Chivi		ZW	Masvingo Province	
2610d578-43fe-4525-8ad6-6773a5166af9	Mushumbi Pools, Guruve, Mashonaland Central Province, ZW	Guruve		ZW	Mashonaland Central Province	
3797e06c-853e-45ea-bc36-20be89f59d7e	Bakasa, Guruve, Mashonaland Central Province, ZW	Guruve		ZW	Mashonaland Central Province	work
108a99bb-4539-4eb4-b2eb-3b4ef0bd67b5	Mount Darwin, Mashonaland Central Province, ZW	Mount Darwin		ZW	Mashonaland Central Province	work
7c498c75-a1df-4d6f-a445-77c59cc1583c	Mount Darwin, Mashonaland Central Province, ZW	Mount Darwin		ZW	Mashonaland Central Province	
b64b6d34-b2d7-4f70-bf22-748e3f905417	Karoi, Mount Darwin, Mashonaland Central Province, ZW	Mount Darwin		ZW	Mashonaland Central Province	
34f5151b-158a-454c-a24c-3e2556894f1b	Mount Darwin, Mashonaland Central Province, ZW	Mount Darwin		ZW	Mashonaland Central Province	work
a32a2b28-d98e-44ef-9eee-cf2b31bd5b9e	Kudjwara, Mount Darwin, Mashonaland Central Province, ZW	Mount Darwin		ZW	Mashonaland Central Province	work
354b0a98-6366-489e-a433-3a14e7c66306	Makose, Mashonaland East Province, ZW	Makose		ZW	Mashonaland East Province	work
f91556c5-a136-455b-a18d-49bc282af273	Kotwa, Mudzi, Mashonaland East Province, ZW	Mudzi		ZW	Mashonaland East Province	
8b6c6e91-ac90-4282-a53b-796d7d493b82	Kotwa, Mudzi, Mashonaland East Province, ZW	Mudzi		ZW	Mashonaland East Province	
979725fa-783c-4189-8812-619ee5c5be70	Nyamkoho Twp, Mudzi, Mashonaland East Province, ZW	Mudzi		ZW	Mashonaland East Province	
e2b4ab42-2082-419f-a821-19f7dcf9b660	Nyampanda, Mudzi, Mashonaland East Province, ZW	Mudzi		ZW	Mashonaland East Province	work
2c14c609-56f2-467f-9fdc-b601fdc4b703	Macheke, Makoni, Mashonaland East Province, ZW	Makoni		ZW	Mashonaland East Province	
26192605-9a9d-42f6-b312-a8caf473caa7	Zanyika, Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	work
e05d980b-c565-4f16-bd37-d6f16a5027ca	Musami, Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	
0bf4f064-1fff-4cf2-b09e-4607004e2024	Chikumbakwe, Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	work
a821d731-74ff-4029-bb42-62f87c1b8297	Zanyika, Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	
d34d8e62-6798-48f6-9839-43b26140e38e	Chikumbakwe, Makoni, Mashonaland East Province, ZW	Makoni		ZW	Mashonaland East Province	
be4ce5a7-e611-4d9c-9092-702d9a3576df	Mecararandengo, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
bffef4cf-d939-4734-b347-10080727a2ca	Hot Springs, Chimanimani, Manicaland Province, ZW	Chimanimani		ZW	Manicaland Province	
b4e6b1f6-540f-4e1c-806c-0cf71be20809	Matanda, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
eec140c7-7cc1-4263-b70f-25f8081a265f	Buhera Road, Buhera Road, ZW			ZW	Buhera Road	
85d35cb7-bbb3-43a8-8b45-1e7d9b2a62fa	Geraldine Rd, Geraldine Rd, ZW			ZW	Geraldine Rd	
379942f4-76ea-490b-b2b9-c307c0705de2	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
74ecdc7f-94ef-4b28-8b6b-5f901e2ac50c	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
d232a4d3-92d1-45af-9d2d-a8071af74aaa	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
20768300-de6f-4bce-9ae4-68534c5be75a	Pounsley, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
f97d3cb9-c052-4c6f-b98e-90954db68fa7	Target Area, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
74036b27-69af-4978-9459-abe4a9c10b77	Pounsley, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
c3b60b1c-9263-4b34-83a7-8279f2edb4f1	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
9a47ab3f-156f-48b0-8a8f-93b806118768	Devonshire Rd, Mutare, ZW	Devonshire Rd		ZW	Mutare	work
1b2fcc21-05e4-4ff8-8de9-0b7fa1f07e8d	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
0b614947-6da4-483e-beb1-ef3bbf146141	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
721ca6fb-3d6d-4bba-825e-a3d4890aae1f	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
4987bbaf-3003-4a79-9c4b-4af80ed9a704	Watsomba, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
d8c019f2-35e0-45b9-9de7-bc349f60228d	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
63188c70-98c7-419f-b138-6855607df294	Irene, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
55ae19b9-b8e6-49d8-92c0-0d2a86563ba9	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
86ef954a-ff8c-4501-9b58-c7d77a80a4f2	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
52798b6f-c974-46b2-99fe-0b0d3432a7f7	Penalonga, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
7d97328e-e63d-4108-b129-3c8f172124c4	Irene, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
7b1a2342-d8a9-436c-8f0d-fc4b458214e9	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	
1b0182c1-3d0e-40e5-8c45-3fbb59b44e3f	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	
b22d52b5-bccc-4f82-aa15-e9ced5b1d16b	Makoni, Mashonaland East Province, ZW	Makoni		ZW	Mashonaland East Province	
c035d9d6-271c-43ac-a898-98ca425b60a3	Nyanga, Mashonaland East Province, ZW	Nyanga		ZW	Mashonaland East Province	
f39d3cd5-bc0b-437b-89d7-ac2480dd7fb5	Suswe, Mudzi, Mashonaland East Province, ZW	Mudzi		ZW	Mashonaland East Province	
c5fee52e-786d-4f1b-abdf-4dc7c1483237	Nyadire, Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	
0e70e44f-5f43-4a9c-9c35-14b9faf7fd30	Nyadire, Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	
feb8a64c-9783-49e8-987e-23140b672e79	Mwenezi, Masvingo Province, ZW	Mwenezi		ZW	Masvingo Province	work
07e4629c-2971-42ae-b347-9a75d99d27b5	Mwenezi, Masvingo Province, ZW	Mwenezi		ZW	Masvingo Province	
670a9eef-64c8-4a9e-b35c-059e043c9057	Dagamella, Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	
33fb2605-3a08-4198-be6b-282e02cd3241	Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	
ec0646b9-04ad-4979-8ca5-75ea485184a8	Chikumbakwe, Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	work
98e54a18-de06-4346-9cf6-6c4b0c76b395	Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	
b9ece395-b4e6-48b9-b1cd-06ea3a75cef1	Chemhondoro, Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	
2b5ff130-55d6-4c84-aecf-42b8bb75dea8	Odzi, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
3afb2674-f0fd-4a6e-997b-290fcbd20215	Odzi, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
e787c087-aec5-43a8-b846-cc51fa0a3a40	Devonshire Rd, Mutare, ZW	Devonshire Rd		ZW	Mutare	
e55f609d-46fa-4b28-b45b-868449b42d05	12 Chimanimani Rd, Mutare, ZW	12 Chimanimani Rd		ZW	Mutare	work
16b37e73-80d5-49fe-9473-71a13dc798ee	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
5ce6b145-f7b7-4518-8c00-9a69a97b5c8d	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
4dc09d99-baec-4f10-8141-a06f104462ba	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
87bb5e54-f0b1-40d1-a86f-c196a5464326	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
b2f346a9-e11d-4665-ad93-8200698549d1	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
62ddfa67-f463-498a-b708-5ebc7212174a	Penalonga, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
f05c8851-7a58-496d-ac25-20e4128e5dfa	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
e67c6d07-0e45-4f7c-bbb5-2b199587a367	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
7bd04dbf-55d9-4438-a178-35148dfd5b18	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
18db0962-0233-4f53-a3eb-870891cabea4	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
71b5e13e-e3c2-48ba-a307-7565003cd748	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	
ccbda5c2-9c87-4c6d-a9b4-a14863ed367c	Hoyuyu, Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	
9664cd66-aedc-4957-9b9d-e10dfc9ad298	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	
42e5ac67-8094-4d4c-a0ca-e02b04156960	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	work
0545f7c7-294b-4b35-862e-6b2680284ee8	Nyanga, Mashonaland East Province, ZW	Nyanga		ZW	Mashonaland East Province	work
ff097738-d7aa-419d-b8bb-04d2d1f8187a	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	work
eac4a944-04ff-4a1e-a877-afe21c26852b	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	work
da0d8119-92da-419b-a54a-9aefae6f0786	Runde, Chivi, Masvingo Province, ZW	Chivi		ZW	Masvingo Province	work
831638cb-4e00-4ed3-b445-dd0d44f5c1f8	Neshuro, Mwenezi, Masvingo Province, ZW	Mwenezi		ZW	Masvingo Province	
017815cb-4505-4a32-afa9-7002fae83a03	Mwenezi, Masvingo Province, ZW	Mwenezi		ZW	Masvingo Province	work
28de2156-561b-4de0-a8aa-fdf2f411689f	Gwelutshena, Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	
1b35bb06-3c9e-47d4-b38e-26f1c9fd6c70	Mabaye, Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	
1402ab45-9a29-447f-993f-bf6fbdec4085	Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	
f5ecf38a-cbae-4f7b-96e7-a9803a931c05	Chief Madhliwa, Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	work
eb91f097-f8b2-42e1-8789-98e15dd41331	Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	
42f2c5e3-eb27-4601-9c48-380de8afc59b	Madziwanzira, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	
2ae0d39b-5eca-4e2a-8282-72fb9316d352	Madioma, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	
7825c867-da0f-489d-8df7-427205a84bc6	Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	
60b715a0-9991-4ab3-a44d-4c7e2049fb8b	Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	
aca2d0b4-deb7-40fe-b1ad-3c29af9385eb	Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
b30036ff-8392-4d39-8650-d1fe65693ede	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
627f4292-62d9-45c4-98ae-89b8c93d00f9	Juliasdale, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
ac19c8ce-2a83-4f67-b6a5-14e32e6a3738	Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	
414ee7d2-d37d-4f76-a351-8572edc55b3f	Chimhanda, Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	work
044ecb2b-ca3d-464f-a134-2c1d7f1811f9	Chitungwiza, Seke, Mashonaland East Province, ZW	Seke		ZW	Mashonaland East Province	
1bfcd2cf-317a-4e23-99f4-cf6cbece442e	Chitungwiza, Seke, Mashonaland East Province, ZW	Seke		ZW	Mashonaland East Province	work
e2823de2-1710-4cb6-bce2-5c8dda1f2ec8	Mantlavina, Chikomba, Mashonaland East Province, ZW	Chikomba		ZW	Mashonaland East Province	
e1527ef8-f18e-4234-8a6d-545ae463eecc	Ushewokunze, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	
190249c3-a045-4009-931f-38e57fb6eaaa	Epworth, Harare Province, ZW	Epworth		ZW	Harare Province	work
9aa385a7-4a86-4853-b33f-3f7cc95b3169	Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	work
0081f32b-224d-4d58-b8f7-b38662c25d7e	Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	work
aa6f5060-d4cd-43db-91da-cae8802cc1d3	Masuma, Chivi, Midlands Province, ZW	Chivi		ZW	Midlands Province	
a5138e05-f2b5-4b1d-bb73-5ac0024c1c6b	Selukwe, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
72c9499a-d96d-403b-885e-4662b561b888	Chikomo, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
c600924a-a185-4d1f-a4e6-f3c5ba8157de	Rockford Road, Rockford Road, ZW			ZW	Rockford Road	
df02167a-bbaf-42fa-a9be-0ac1fa775dd8	Marira, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
87ad36ba-ea97-403e-b108-53a16e38b88b	Kashambi, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	
6ef5ae74-689b-46b2-9f7f-ae5f6a450200	Selukwe, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
8847f2d0-eb48-4546-86b8-f14d744533bb	Bayi Bayi, Matabeleland North Province, ZW	Bayi Bayi		ZW	Matabeleland North Province	
aae5b3fa-4f80-4983-81b0-94d5e758b2ff	Egagwini, Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	
916933a6-4bad-4ab6-becd-b41649dd2970	Zuzumba, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	work
ca06acd9-2f2a-447c-83bb-a39987ad2201	Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	work
e0f2f1ac-626e-408f-ba7b-77dfc78bf273	Ntabazinduna, Umzingwane, Matabeleland North Province, ZW	Umzingwane		ZW	Matabeleland North Province	
c781e922-f545-4fa3-9fec-39d0aef46322	Shaba, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	work
95d100e3-91d8-4062-843b-8d22984a5a09	RHVG+RJ7, Mortuary Rd, Bulawayo, ZW	Mortuary Rd		ZW	Bulawayo	
8d97ff29-c312-4e83-b6a4-3d8097059e0c	Umguza, Matabeleland North Province, ZW	Umguza		ZW	Matabeleland North Province	
d60647a9-e917-449c-b9ed-82b41245d6b1	Zuzumba, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	work
e83ff042-6203-4272-b75a-468bc55d77da	Hoyuyu, Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	work
15ce3ce3-0271-4e89-b457-76f456819a04	Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	
de8405f9-67ee-4fc3-b3c9-16ac63a95eb9	Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	
12e6218f-e7e7-456f-b4a1-db9a047a102b	Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	
ef473a5b-382b-47d4-be78-3366eb0264f2	Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	work
5e27d540-0485-40af-a76e-4b7af30b651d	Mecararandengo, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
5579d7d4-dab5-4b3b-a174-b7fb0185602e	Dangamvura, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
b4a72c98-1af4-4862-b631-32e15c886283	Dangamvura, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
1e708f7f-62b6-4bbe-809e-45e114d0826c	Matanda, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
b7b6c718-84e4-4a03-883f-0ea6d958a65c	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
3e1a7393-7d7e-4aa5-bdd5-7be23fa44c16	Melsetter Junction, Chimanimani, Manicaland Province, ZW	Chimanimani		ZW	Manicaland Province	work
1c5749c1-35f2-4254-964e-6267924750c9	Rowa, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
0f99a183-e39e-493c-acaa-df478ded8c8e	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
aa8a194c-dddf-4a7d-80ad-6f2a3f5c2dea	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	
2e32a07a-ec87-4a86-b112-8fc886a76883	Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
89920e4e-cfcd-4bad-ad22-faa6fedc73e4	Matanda, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
4d982272-5672-4ed1-bdab-f0b4caaff7a3	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
461f47f2-c86f-4b61-b69a-0a1e124cd070	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
281f4d7f-4997-4e2f-8e7b-7506dba2e91c	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
c2480b4e-42d3-4b76-a137-f46de936dc3b	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
6ff51c76-17e9-4e21-b701-c3242ea236a8	Watsomba, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
eb4e1318-b87a-4315-9cad-1021d39569a8	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
e53d2dda-c361-42e0-87d3-b49e92a96faa	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
15884c17-4f27-4b15-96d7-0941aa603746	Sanyatwe, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
8614b176-771e-4308-bd08-3b40bed7402c	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
c032365c-a1aa-4e1d-92c3-c0fc900be8cb	Hoyuyu, Murehwa, Mashonaland East Province, ZW	Murehwa		ZW	Mashonaland East Province	
0f967a52-e61c-4a15-9e00-03f7b9141b51	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
c2ef74ba-a0b9-47ef-aaee-c83f0106c4b5	Makoni, Mashonaland East Province, ZW	Makoni		ZW	Mashonaland East Province	work
bdf8941a-c671-484b-84bd-3addad757673	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	
27643135-35e3-4a2d-9c64-f33d87d4d716	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	work
a0814084-d0f0-48cc-8989-ffdddee4daa2	Nyadire, Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	
0bb99dcd-ce68-4da0-9d9f-5e7ffef30e98	Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	
b38b75e5-c804-4527-a773-57ab8d255b5d	Mwenezi, Masvingo Province, ZW	Mwenezi		ZW	Masvingo Province	
90e2885a-4672-4eb3-812a-4024d561676c	Mwenezi, Masvingo Province, ZW	Mwenezi		ZW	Masvingo Province	work
93c11ddc-4486-48b0-826a-62dbf101822c	Neshuro, Chivi, Masvingo Province, ZW	Chivi		ZW	Masvingo Province	work
edef16bd-9f7e-425c-add5-3cbb2b9aa763	Runde, Chivi, Masvingo Province, ZW	Chivi		ZW	Masvingo Province	
d8e1736a-9edb-4be2-b9f4-bef3514e9a87	Gwelutshena, Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	work
fc1ca19c-b9a0-43b0-ad4d-f45b0f25f91a	Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	
